source,opus_no,hash
tsumepara,21326,23239079a8d0d95f092e12a37f5e5498ffc9ba860781643c7ebb1563275e8249
tsumepara,21327,f94bbdec556b2f69f8323a03b641253f2a46b510b2248d2bc0e55c18a705036b
tsumepara,21328,a24c1f4ba0f796cd7d0db84dee1e64be2ff117fdf6ac063704df602f2f1f46ed
tsumepara,21329,8b7ecf9edb099233eb2fb504e3d690b60bf50a0e04475aa5e4089724e5667da8
tsumepara,21330,4f8b98994353a0a3754bc6a4f70e80c3baad1471b976b3093157e02cdf526962
tsumepara,21331,69a1684ac3bcb38355599215c59d647aaafb887135d29df629116de1bf112a23
tsumepara,21332,6c8009c31274d3a2765ab1d56953b0c79b1376d382d73b84700439970b0402ae
tsumepara,21333,a7ede7dbc9e5371c8b9a44267e5c8b1dcf03431cba6ba8ff570b0a2fed84dce2
tsumepara,21334,e479b03e72b7eeda2376b994b0602834c1403ff150ec04d834e806ea9ff8d4bc
tsumepara,21335,dbdb3289da821727603e0235e4250e4aa7906e5b3ab646311aee988b57f4c3ea
tsumepara,21336,edb857b9536877387f933185d70783e94c493bfa843153be02bdb242842abf20
tsumepara,21337,b0f29dd0b118b0e9b863c18914e29a0e5475bf3242b65fe491ce6ba67708a1cb
tsumepara,21338,c6a9f2b86e104be1dd639c40a463d348a0a810e9776ccd5f1ae1c946a6f51e4d
tsumepara,21339,c0f45a4715431150d1b28ad66445773fc7d175111d30ec0e47b816e4f22e9dd6
tsumepara,21340,0d4b93d14cc1d8aa4b6e4281fa9161671ad5a06c73849ee09afc683dfa4cf133
tsumepara,21341,215b53ce8e412318c9f21ebc5abcf1ea5250dc702b9118a6f08cf9c493c76f88
tsumepara,21342,4716d5ebd5971027fb55a81d3a6812aa753322fccab5fe3e8a084d05fee5c839
tsumepara,21343,bf55d4110a844bac69bc8d6d71065568b0cc47e079df81ccf7045aa30953a7a8
tsumepara,21344,9f6b8cc87e387d55f026b7ce1e85aaf1913e94a193a0040865123d4079b05773
tsumepara,21345,934c3b491f4b15a4bab34c46983fc87d09e130a944e0b00833bb6d5c3b4fa608
tsumepara,21346,1754ffb699e72f4462f361409abe5f151886f734f90d7b5c5d65aa6bace78e67
tsumepara,21347,8f6adf198db38fcca01439f141d1d248ab422dc96cc182395e9efb8e6bc27d86
tsumepara,21348,13e88e90a95d7167ade15fd17f9f18d12caa3f7e91589b16ee8f64342fe7a0f6
tsumepara,21349,9fc366f13b582bdcfd6c7ebc2a6a925a84f9125ec14130292002538e90405eb8
tsumepara,21350,4854c7e71436a7efd4b4d90315253944f9e35409c6f94d1a007eff1a26973687
tsumepara,21351,83060647b437ae95ac37facff33e1fefb9cbafa398c0c5234ad309958882dec6
tsumepara,21352,677c40c280091be5b132d93d7c1cf8e9577dc28fc1537071378a696e5196fa7f
tsumepara,21353,ddace36deb2ae677a1a4f8a9136ff4f23d22c23125c71dfcecb8667c4cfb261b
tsumepara,21354,b58ad1e526e2bfdd0a080430b4a122e4970982a541d5eeaf441031ef39cb0cbb
tsumepara,21355,3697d71cc63144a788137e36f289604dadcfa20b56c13676ed2e43f0c2afac0c
tsumepara,21356,6482af77ad844fa5dbd027689c71baa83750e829c547fc544d67aeaf0b300fdd
tsumepara,21357,be6e1b4b2d30016212b7a44c5b50e2d93bdae12442f3c9b6f8fb310409203dec
tsumepara,21358,3715a218ef11c7aded154ed884644c54d2195e03caed36a9a86a7244866d19c4
tsumepara,21359,876575d21c5074acb76ef157eb2cbd792a635f9915dfa7017bbcb68f0727540f
tsumepara,21360,36065b46182a72e2fc5bce66a5553975f74f1f33b1b37079d4470c49e84f356a
tsumepara,21361,62b719ddaa35f694d3995970878a60dff662f5168ce317a2d1063c3d6ee52e06
tsumepara,21362,d95b81d89d73ef48f674cb7e16b8ec2a1c91cfd57f59cb6669e6e16c77ae207e
tsumepara,21363,5f088475f6b26e283ebca96e0f0dcf1e33a2eb96eae90c72585c8e708a73a19f
tsumepara,21364,dd66eb7b29071dc3fbfd82c108278cebc81b207e40cc3e768a6c578a1876cee4
tsumepara,21365,2f2c6eaefef82f0ea3d4e784e50fc84c6ca7ad0b7f947eb4b6f3f79fbec03220
tsumepara,21366,9dc638920c9f99920cf0f62e93c914d1c3cb50a8dda81f2653e729981a8c8954
tsumepara,21367,f1985a89b3bbdbb91414d3413658c433390ca5b7d19fca0cc4a520d6e468eb5d
tsumepara,21368,5c4883da555ed422042249f07f46119dd513e677b146d09e67545a22fa0a4793
tsumepara,21369,52a043a91d55c667d29de327008fb89255a494393699c16e6aa67fede53e8f68
tsumepara,21370,4b2ce348107d163306c72a36311b9dd76e8cef06f25af406cd97fc409f9d4fd3
tsumepara,21371,23838684e93a2ec8da683713a85ea814be5edb3727d892f26f8b52f278c5a5d0
tsumepara,21372,bbf5c8a22774e533852f6bfd032b6334e30471712a51dd23da6c2493d575c29e
tsumepara,21373,607c4e53ff0c18724f805579f0a54c8cc7ae203f3b672bbcbc7ca1fad3b7fc39
tsumepara,21374,64301aabff013998334e7e4d4a75a9824a904a5083d05eb9489932a006d4b76c
tsumepara,21375,b54715f94de90a3dba3f2695a9755b489867f221564c02a4d1f21884e41980fc
tsumepara,21376,c38c77367d13e722e862b10cd38fc1306fa282c11413a3f6d1c6e1a0152baec7
tsumepara,21377,536c5ab02bda9a086510c50da727fcf5b22fcbadd4f96c7db85d9c58da67ab40
tsumepara,21378,9cb2cb6a6feace6fa3e9c0d8df1d432fba4b0071d17a6952556d60f180d97ec3
tsumepara,21379,244eed4a119bd2bff48c292bd9cf693955809691d372f554b73e7f95240c0803
tsumepara,21380,30360239a835815ebdef5066f5ff1f5b19799f4f3792a41f1ac645028fa1b6e5
tsumepara,21381,b0e5bb8798e48d5602cf910158cbd740adb648c89453080918bb10b3e52e7e63
tsumepara,21382,62f19a59d8d51eb003ff389124dbceab29e1815effea44d9206340ce84bdd50b
tsumepara,21383,2370178b40ab3f9b5cdb55bb19d3789f7332622cb676c7933fa1b685e6ec0341
tsumepara,21384,53014fd0a0d25bdd78083afae6f27f4dea16b407c8343f8768174f1c7792acba
tsumepara,21385,792522b8b16f77dc6889788c9587ed8e4009a3c7fa54f8f243da9b14c24bd952
tsumepara,21386,ea650499ab378b1775b898f7eb7b6ce054b65a8bea2366583c96023b702fa8d3
tsumepara,21387,e17238fc37d9979456b06e197a82cc3bdc3451279274e984cc9d5d6755850105
tsumepara,21388,14a90415cec49dee0141cb2aacbddd12f5232fdc0c4cb24765bad18bfd31dbc9
tsumepara,21389,068d071427850d57c06ae2c8ec3a4cf78913f6b8463a1086f976dd8869117f5f
tsumepara,21390,3c4a3bdc6fa41b8ad4e1114522b2ba138c2ab919677ccf7b4953620a64bd0e8d
tsumepara,21391,aab81d131c1cb96f4dca4b4f3c3f0be5b8d9a981db1448c95631a1237cc72ec3
tsumepara,21392,8977ae499b2c9297417a67050c92aabef1e993aebdfeafa4859a7bcfe9d8a06a
tsumepara,21393,eed0c0b4ea8df7e9dce03d9f90eb6d3c04a7ba0aa69a4e4eebb7dc88f5352331
tsumepara,21394,9fc294cc27cfc0559b6679aa04c40c9138f747eb126ff5ebf195b80ad96b88fd
tsumepara,21395,9a4799a44fbed64d5a455c4c755622c8d8dca1c7fe7925202f4ae303973e35e4
tsumepara,21396,e4d4b8979f6aa113c5558cabfe8308faa197addf3725039a9dad8d2e769fb6da
tsumepara,21397,92f18629be9418e13df6f50e7579db05aa732e019b158a63c9d89112d6fa9b7b
tsumepara,21398,4334af79d3ea86ce80e85ddad6264c7195b308560afaf1cb6dc5fdbf84c0cda4
tsumepara,21399,4890c5baa0d75a7e6118e2dfd9878ea5ffb3a90e0a69c5224e4b383f9c4508c6
tsumepara,21400,e535bbd5c043dcd320ea96f39e8e1a38994f4e30f526629a8d50f748eced684e
tsumepara,21401,6f17e7f6de90a81a08cc9bd2bcd2f869057eaacbc9a636142a50f854b760a4d4
tsumepara,21402,247504b8e7e1bc2b47249d930f1d3cc556dfe85215d3a4591d445da92de91739
tsumepara,21403,17de4c9be829b801a4a3d62406c6c20c9ca835b65becf061773342973df2d910
tsumepara,21404,d81e0b4af525a2a46be004a51ca91f726a002f16e5239e8856b2498dc6daf7b4
tsumepara,21405,d8e3666a1e3ac56e0f7c2a1729a01367b39a254fbec6f2f9136fad2e2f9dd0ea
tsumepara,21406,f3621ddd145bdfcdeaea0f89eabf2d8611ef193c49ba5e332dc261bc9b97708f
tsumepara,21407,0ebe3bda7b0f6e9630f4a0d360bd822d4056136193294aa42b579e438b3b6d8c
tsumepara,21408,8561f04f61d73f63ebb0de3ef5b97ca03897d50705f7c64fd0fd796b9fc40ca2
tsumepara,21409,f344d5e1275674aa2dce31a8cadcd2bcc069ebedf99c48854a368a2be07fe0e0
tsumepara,21410,174b38f938d56a95096af83ad0f1b3841ab62bcf9093b7fda2436adc134c6716
tsumepara,21411,58a7a9705cd498c921d7de7c1c024504c9c6e3494080b729c7e0a8357f24a45b
tsumepara,21412,fad55956cb3bb3cb24ba105b7a46a4860c185d6272c4737735417205cc6b6e61
tsumepara,21413,c63e54936aed2b206acd600713d0e958859ac1fc86e4637aa99a1e7f6b348dec
tsumepara,21414,039a17a5dd9248c6c39fe2d70304a8b267359aa8362dcfa2ec905870daef250c
tsumepara,21415,28cbda1994f87787d8379eb6eef8a8c26504124a589bead9a83d0d35ab01ec80
tsumepara,21416,bb2b0965b456eac9178fdbf1ad557a3e792e63efedc5b601e3c7a63ebbc16bb8
tsumepara,21417,00f956af669fafc572573ba2994fbbe03ed550d6778bcd7dc3d568b007486ded
tsumepara,21418,af8cc6cbf31234f0a9bfb790318c11270dd2908df4590f889401edc74b5c2be9
tsumepara,21419,bdcd18dd11686fc21bb8a95a214c6fb6e708dabad680c5a5d005c756a3b5b3a2
tsumepara,21420,5e29280fae790568e8b1088908d649edb81ed9490f64a02d6ab5660279dce329
tsumepara,21421,d7ba19c25df52b59ade446fe9f5142342869bf6e4b6c5cd4d66585ba6d214126
tsumepara,21422,faac5abf394f82f774bcb5dc8cb6c7243310c6eb54148a0239a71cb09e203ce3
tsumepara,21423,69ce2e4514d34476fa479c53676e1a87af992d7fd5439eb71d230a76d65f866e
tsumepara,21424,f0ca35478772763bd3e954afb66495fd28ae988292a9abba2438836f84b2f68d
tsumepara,21425,b37be63092f04ce55c35ab5dd9dd8f846494e9c8b917e925a2df14401e45a0a0
tsumepara,21426,8bd6c092878ad8c2a91a3f35f8ecff2bc3da3c8abf82310689fd289947f14968
tsumepara,21427,70e6c1cb66054ad52ea33ffa7841d78f8119fe9b432ab460890b2eda8cf37ffd
tsumepara,21428,5cc1850098d93a53a016a3c27d8f4bc9396957dd148040b96934e0b620d40e99
tsumepara,21429,1ee17e65dc40b848d5fed3ecf951f65974c7beb51ea50ad441e685d3078c4e3d
tsumepara,21430,d8d89d3304f62ada1e2f2ee614088a5b5adf87f87fdca61ccfe669a383f4cc17
tsumepara,21431,fc2db5debf9de28172a13b951533d70779f419e7e8a9961827dfc916368879ed
tsumepara,21432,ae8e553599ab7637fa09fb1eb3aebd4251f96af7c844f18d8f0ead1352a434a8
tsumepara,21433,cd012a72e50a24c6cdaa2c0216150d375c13f724eca64c769a3c811020b9fbbc
tsumepara,21434,0edf0eac3c54bd05fde700e680bd10a2db0eb716d31f3cb5b3eaea8911736cfa
tsumepara,21435,6cc5981189fb89efc102fe7d687634636ef24e374a44c76ad510b9b87a11220e
tsumepara,21436,458ad7e9d46a3789931179709b327e7226a9171429129b2b9d85adb21e33027b
tsumepara,21437,b336ee5090d04474489cdcb97d446bcf832c7be4659ff7e6eaad772b25e28bf0
tsumepara,21438,2a510f7b9e36d6e2a37e41332c0974542c2b42f69d7e397dc1908244c687df87
tsumepara,21439,3d9599615b33d14b2fe6f55ead24a20364951459b7df5bc616ecbe3dd6bc295f
tsumepara,21440,4d007116183f70561178dac68fb8ec9e3ff986e4e9c02df101c3b19521246aa9
tsumepara,21441,c1a46ec8a6570d7b91899e6ea7593874f879d39b627769acfb40e21c0ca47090
tsumepara,21442,42c0df79c34bbb47ee498b0456bdcb9484b4c075fceb3a9532d1cf96596b1102
tsumepara,21443,cec5c1db7f3c56891728950bba9ebc0d71c57b83baaeb20094d061a909c22a9e
tsumepara,21444,4cfa96e6907b2b3d20e4838e9f4f296ac2478150a1fb04a304d0a10e6f49f8b5
tsumepara,21445,55644356f59e134c26121ca5d83c6247e84cab4a34496bcb918283bd67e74b30
tsumepara,21446,e8bbcea3785be7f16e259367706f49f0e8b16afef9bdadbbd64ba7a87a32bb9c
tsumepara,21447,2914381a2d144bf9a0a0c921f077bbf1c37b04618064a64e35f77d097ab79709
tsumepara,21448,6726766326ae08866c0f70c5c8e435c543e360897c182615426d917f17dcdb16
tsumepara,21449,99032e06dec53fb2666df9fd458d540e2f3a5fcc8ace003ca8a8c7b8da4fc83f
tsumepara,21450,4b39183fe6953ef440406cf8b27f4d82319dc63cf838d660402eccb042deac58
tsumepara,21451,6823f2e9b200ca6ab75eb63dd6d259c7b1ac731de9a7eb7d2df79175dc7a2e64
tsumepara,21452,2264c102588b1bd3328f85ade2857cca7c37144cf3a3bc78aad8b61748fac402
tsumepara,21453,37f6192ab445f0774b75e8c23c74c453797b430ec5b850352be3f954188cbeb7
tsumepara,21454,5635c4c240a1b7de7f8949c0123aae87cda1b726073b03447135dd59207cc9eb
tsumepara,21455,0fd11784af61d04a3056a07f3c04326c77fbe56987945c9d5b45b085bcca8516
tsumepara,21456,1a5204f73dc44747a60772bfb8f6d9f4da1f6ae9b80c0ab87bee17d41017cf09
tsumepara,21457,8a77e168a2fa174013aa09f0bc754bc70197b26fb043c3aba2d901e01091eaf8
tsumepara,21458,8fd14e609877961eb88b6c8c6cb90e9d7eb2d5dc85d424016165a35c59eb6202
tsumepara,21459,67123b55bea67e7a098e227a1dc2ec51dca21b617b09023d125c41f95225d67b
tsumepara,21460,5fa11e5fb3c6a25a8039eebb49c731687716ab22021cba526b3e1adca65e179d
tsumepara,21461,84f222485ebb2061e6eb8f39495529e2070357bc7bc22c565b37aa314e689633
tsumepara,21462,8f4d5effe3619cec6d226e7935c1d76e51cd666327c92644560f2a5794b8bd3b
tsumepara,21463,06208af9c4386986ef5d7a6efa12b5da3fedafd3e304a51c64b94dd743fb8e0e
tsumepara,21464,fe388d02b25c38761fe6beff0180756366f3b62b8902a8828724abb2b861786b
tsumepara,21465,29f008484f0788df27a0296e88092e7cbe658571576c731a3d33ad57cdd1309f
tsumepara,21466,7fa195fd917d2a233389d131e257b7eb63d9eca82c0c6fbc4a0b33f781c52020
tsumepara,21467,db539b6c58412cbe5f7fb72e01af23eca11200d96fecf95e8e17e283bc9f3117
tsumepara,21468,18c15aaa4aa26f194b62893e6ae0415e864d9a81963b975a2b92b1f8d0d0e7a7
tsumepara,21469,9cbe9d8a359a5295e6da8fb83875b8873e5dfb50c74aa46db393a85b0fa9b050
tsumepara,21470,c2d533fb2eda4ac8ed0077d2221c935425919659ec384c2fd8358b9f13e037e7
tsumepara,21471,e6981f333e19e5df31d2959909f3d88e18a91b6f8dbbac1ad2e496b63b705bbf
tsumepara,21472,8da30b6d7afe3848cb39b0890bc2331458d5e950098038a36c46291b8c7e91be
tsumepara,21473,d7a30aea3f241f1fbc150f804b21c6e42c75c1c7019031ae98bba1dd563495fd
tsumepara,21474,91fa611056495651fbd936e76cd97f080992585976ec54df2321d29ad31b2bbb
tsumepara,21475,e362dcfd6c16a8a0e32b1f4c992a355dce5c5347d988e724f155ff8a54d6ca37
tsumepara,21476,9e7ce7c05a39dd380832c32f929b51266d9322657cacdb2e2b9fb22486929d28
tsumepara,21477,1d08c120c302551326b8638af991090da9d6d0397900104d9811fb2940afc40b
tsumepara,21478,809dcd1a41ac6fd34f8d8ceb7ca9deafd16b288b38fa41db04429399098df926
tsumepara,21479,f1d0f367bc2b08361fa0b54115a3087281ef0212fbd356754a7d90b424771abb
tsumepara,21480,ceb491c8080881cac8977779d9a2ef7e45c51ce5c894ad92b5b3c03e4cc59ca1
tsumepara,21481,fe3edb3846fb0ebdde8da87256cc207a88757016a4aa39b58b9b845540210b73
tsumepara,21482,4c380328cca1c7cf45aebd70d7b92889259f788ca0debfcca879687b7eead254
tsumepara,21483,64444e10224da1f639897e6b59963cf156f8432df37ac6ea5f554e1ab2e086af
tsumepara,21484,0c0b6acbc498392d45e2e4889e7a17f6fe639485513d086454d7e1e9a342accb
tsumepara,21485,a9726a3760bd702bb3f6d3e2651ed9e7affed06de19b259a26005892a85e03bb
tsumepara,21487,68c44216389a1f8892bc160d6ee4f24ef07eb20e1cb8616e6461acc5adf6eb46
tsumepara,21488,f28d7602d72bdcbf0bbe41fef28754834e26e3f61707b76595019f29d9d65ea3
tsumepara,21489,9dc1159778b81aba1e8c3781073063396a98a72b88256449ef1b4f7d47fa4a8e
tsumepara,21491,e3d6e65cd036b1419a392bee7f685bab8e7671f15d7f65abc02b46da5f95ef27
tsumepara,21492,b19573bc58f3946fc66356229d17a39cfac1c22dd47e3678ff2ca3cdd388c455
tsumepara,21493,98b88d22bf41672c5893ad16078bc4a6ccb9f35dbb7a10d603b9ebc7d2a8557b
tsumepara,21494,a09e55199574785a01f3dd45cdf9c4d5d7067f6fc73313af28f325354fd8d6ba
tsumepara,21495,12d45a77c04de1005cae18df8154bb4ae8979f718563debb85d7f6579a9031f0
tsumepara,21496,08fda7f8256771fd4fd1731c8d2a1166eb09a073a0858869aa23049c2979f1fe
tsumepara,21497,60c3071ff78a1096814732c3242381d6020e5ba69d3b8ca9ad495c058edcd703
tsumepara,21498,1883f4d69ef42dac821cfdcfbf965c4ec524bbe0e551c45a474a4970f814fb62
tsumepara,21499,68750ecf06dac07f34c3824142594f6df7998f5a1e870df446b540fdd744ae43
tsumepara,21500,032824ba183679aae644a454167fec7c533992f8ef1e6ecb10cbeb68b7bed969
tsumepara,21501,7a3a21b63bd840d67d7a3bea6e8391c29178484d59ad5a6691e5453eeaf3d235
tsumepara,21502,13201d759118ea56e1fb4c7656e62419414ee056a657fc2147c60e49ba40c835
tsumepara,21503,df3c64c572a016dfe72a357615dfee90fd3cb2c423fb9b3b46b9645fc505cff1
tsumepara,21504,620c6467c3e46c921675a0a1e500d09b9d0ea88da614667212d411975330c2f7
tsumepara,21505,7621ba7f85afd24a49075a64ef9f85a48f151702a1b33f667bd6bb80101a3756
tsumepara,21506,78c2a32bd690afc8fead680ceb3e17335b839a4ef30abf842f21fcb3f9dabe3c
tsumepara,21507,41f503e3914acc878de203d62045869af5aa3203dd5d31d7473712eceb66e636
tsumepara,21508,cead2d52c99bee3e3cd7b1ab660b45847d9378b1e82779d04763d440206a6ee6
tsumepara,21509,c909219cc85d383b63730671699248e03fbfc51a9483c5adfc5c26660ffedf19
tsumepara,21510,6f8e07b09d3b38560b47e9aabd61be2d6c13385076e81746fe13b3c26025b705
tsumepara,21511,cb4ab595cdb61f5b738fd5436c47ba0c6999405c71b4b4842077d9b336e197fa
tsumepara,21512,a4898fe214fd034b75807375fa52bc78267bc8473735b9c7e497e90dda2887a7
tsumepara,21513,011ac94de52a21ca87b4e09a4053a869695b95ada4edfa080dba2bdd480d8292
tsumepara,21514,4541436eb67a95fa64dcd1df48f48900620f66608ff2e9784647550c2ded1a70
tsumepara,21515,e2d957c8da83aea0974e6bbc4e195074a5d16ddc2f3d6a8b746ea1acfdf47f77
tsumepara,21516,ca4f814b0e9041f71ab5797ba49ab3d257f23b5ca49fff85633674c698566940
tsumepara,21517,50ae6ff320cbd2f327c470576229e259f785e1982f7db0643a91742330d490ca
tsumepara,21518,de2f690e8104c4589bb5122035ff2222b85ad8df8d0ba521b43abc2854981dc9
tsumepara,21519,462ed16bff334e90b40cff553d25ee25decfba2562286054c9535b64ddcccb2c
tsumepara,21520,1799310bb400369695477b6ab9e0590f1dc1189a6ffe5f2cbc862610c3a741b7
tsumepara,21521,68f6ff67277225d1963345c934a6a7d1243569cf8eb8a8f9d338f8815c16ddbb
tsumepara,21522,ef651b32eb67238ae9d05d80621f4ca34c4b9bd8ae07d8bf6e8bac6f889e03e5
tsumepara,21523,353cbe75e127f4223d446ea018f16b538ea5008d410f74205f86f467468ad8be
tsumepara,21524,426ca6609744bd41be0c79daed825f18b07c3d1bf9435645f0110b4c5ff69be3
tsumepara,21525,dbadda2313f640b780702561a6a4dc422b6674e4a08d30334cfdd71c33cc02a7
tsumepara,21526,bb6401bc8c53fc146fe2f962c09afd9c2ab4b91801e7b37ae80c239dbd06057a
tsumepara,21527,549e1cb5f58415fcf92b76f10c9d87f315041cf335c62565c94264af1106f079
tsumepara,21528,ae85b2df44387fdcf719bec72fb0465ab3605a3a945618bb54e84d25212d4740
tsumepara,21529,6e6534dd619eb186ed4caba433b423ae70857a8bee5f088bb62fabec6edb7830
tsumepara,21530,cabd4093ee4411dd164621b42c31ecebe6cb0dc5c7b2afe68f991fea6320f334
tsumepara,21531,7e894e7f5276e0eeecb912980414f1e0ea088a257e82cae8509db08d8e506e37
tsumepara,21532,30cd34695cd58faf50b7b20e45c5322df31f621161fc9ce0a6c280f9837a9642
tsumepara,21533,251f9abe8918b62e6649299ea41d745332bb170683a88bba859dbe1976a9e4df
tsumepara,21534,f1e77bdab68d008c55f8f411e6a3bef8a453ca0b7a43e6ef5cfe5387eda2b5b8
tsumepara,21535,0057db632bcea53f3b85011d5daacc3ad5ae2d4acd2a2416cb5379ea4b021e0e
tsumepara,21536,29f99f17c3a17415cb3058820f3f30199dcea45b694205c08dd42db91effc4bc
tsumepara,21537,828c83ad028acaf19d69481713bb059d55cd11a0ff3c6cc6be1a99a6be8a46b2
tsumepara,21538,5cfb2f1a3f04a6c5d455e164ca78ea421480400474e08ef5d2b91e5e26b18ed9
tsumepara,21539,5fec4345b51c70eff9b87a18f652e3653991dbf743ba2494fc14d930ff883781
tsumepara,21540,d9b026d6223e9f749d9d6639d18ba33b66a77be916d40b035945bfaff673192c
tsumepara,21541,22e909cf84d49c28b5d883e40fd81dffb997c875bd5d3d5f8b423a0045b973c5
tsumepara,21542,57ec0847187c45947cffa5947280b19e1290cd86f3f297a964c6331b3e969c48
tsumepara,21543,daad46be913f07de3851a495a9abd0d9e4245ff7a984562bfc277d43e5666773
tsumepara,21544,9ba30c8ec81adc0967f577eb60911775655e60cf6a071af0fa7c3b7196083b2c
tsumepara,21545,2722f62cbd581342594ab1226ad28348d172a2003016a03213889774556080f0
tsumepara,21546,7371da32bf5468853653900c4557aaa268a77671bf005a375a2be38faab064ea
tsumepara,21547,9af37bbd0506ae409d3d627bb4cf76b9ca29d551c691cd72d211d95258a6e8d8
tsumepara,21548,a9dd288b21a240142f189e99f40e5842824ea417e1b465091d9471cb0bccfd06
tsumepara,21549,823ee43c423324a2f73a03f6d48052184d9db765fb36236253649be694368966
tsumepara,21550,efb4643b53165b1dc8a39afa636d0628becf3fc11ea18ba356f9977237f4dc3e
tsumepara,21551,f4b02cef84adf72687b6f99f81fa439a7a48b19ffd3ca105da611ff03fa85cf2
tsumepara,21552,79e97ba0a648fc07f72b134efe8bcd16c5bba917f43bf7016322f1ac1acd6bdf
tsumepara,21553,918f3131505e0434cefc5ff2998e83d79e144b13b494fcb464f46ab1a1b8fa79
tsumepara,21554,ea2d538b43103d3fd40ce6811ae747be71f452507b2acef0c0556542ec9b5fe7
tsumepara,21555,d573fc5f2ce822619e807ecbb22c267464d5375f326f4201b726f4c5889ddfa1
tsumepara,21556,2ffffaa5dbf73e5b8c4eee668b4ff625ed4594f4a0e83040b5b084d4c383659d
tsumepara,21557,070fd10184e23ae8cb998e29f9efa95c461d0632d03dceff2e5a7a921ee3f367
tsumepara,21558,da2c524336af87394509092f778332318bef951209cef08c90802401aebae373
tsumepara,21559,4882639d4467b1c76068962a84d8c315119e7fb5b0cdd0ca242cfe8a03a84465
tsumepara,21560,9d6853a7a0bd4699ce925a29112cf327276e95bc096fd8340b4dfae4c1d89884
tsumepara,21561,e1fa42014316b397a58a09cfd5f1e6b47de48deb0f47d1852e864d9226d7cced
tsumepara,21562,9a696adebfe2ab9eea242701debbbf5612dde1147a00970ae57710fd688be70d
tsumepara,21563,563c5c9746227984976a26d176c57c2a0ed2bcb88eb9aeb49eb0ead4602ba0a0
tsumepara,21564,180f7e818f86204192ef482bd56de99e5dd879cc1d2f8dcbae1f04a88c9f42ad
tsumepara,21565,dfe8a518a1d9f45ade4518bbbf87eb757f98fd966b75ce00f47d714668ee66ed
tsumepara,21566,eda8b538fbc03ca3ff0766a02f72c8274ae31503732a9dd99c190cc5f653a7db
tsumepara,21567,ad0f47fcd40d11f4d7e924163ebfda3fe247168180d2d6e60f78ddb7df4ede45
tsumepara,21568,e667ea78d4f824a7196dbdaf0071d6cd18c02ace00c6c1ed6a32506584e064f9
tsumepara,21569,ee31f456e390491f962325be029edb09906f0a3ca2f17db52fe3c3ce8d71acc2
tsumepara,21570,b8ead6f4b48f07dd640d7032cadced4cab62460976f322fd5481bedfc7d6767f
tsumepara,21571,d75c9cd522625fff03d68d07175e7f51ed30ce6015dd331bc1a8cb21ab7a52c4
tsumepara,21572,d43cd59c5d6796297d49dd0207a86652072d63f45bf7147f64ca27b1b27b21da
tsumepara,21573,e77849b6f1effaf10011de3650286328cb3a3f297220684b1ab336b1f5c5c63d
tsumepara,21574,7f9b7865d8ad8d0886f9549a6199f1cb02ac53fc22f948a454c6adea338f4cfd
tsumepara,21575,795f5d9f84935130606207c304d34f404cd60827ef8811846bdb94b6f483218d
tsumepara,21576,b2de1aa4f0aa87d08be095fa48c9a1953049e22f69c6a6a2e9b326a23cb0ada8
tsumepara,21577,77adf22068e309e8b14900db27d00f58dc193faa393e7969c84a4d484e5b85c3
tsumepara,21578,87a4d4b1353f25dee4e1b933994c605ec713366aa0854e866d4d6a446412e8ae
tsumepara,21579,ac93750efc94dcd306806ed3a13b048187cee236c82e6383944ac37684c1dd87
tsumepara,21580,bed7326b17d7c7712b03ce52c7a774ffd215a2007ebdaaac8223d039aea74481
tsumepara,21581,3049649d44faf24e7204ecb564d8397a4cf5b31d47186082cae89feee959d465
tsumepara,21582,740481b39ec4192b570df0225bec7283d026e14414bd3031ff4e56ee0278ed0a
tsumepara,21583,71fdcb2c31af3447a30f95be0d61420afe6892c8167eaf3f4511ba45eaaa6ed5
tsumepara,21584,8dfdb1ae96ebbcc53414cb239c1aaa74129e0f5b34837f576348ff3267ae4eaa
tsumepara,21585,a11927f34ec89c8c6000f45c27ecc9023fb7f75f6f03ff7eb73749e0f0590de3
tsumepara,21586,d46235268bebeab8ccdbdab856a05b91cd5c3c23c32f4ce4c478a1994466a18f
tsumepara,21588,81945368a8640e2fd65138207b3764888a16b3aec573396f0ad8392afbaf829b
tsumepara,21589,72008a441835980b4dd451ecc2b417de741d8b6afc9bde09507c0a690494bbe7
tsumepara,21590,e7ec80b58183dbb22bd71a1d384dada7980ab00e54366bb5b3b0da4f070226aa
tsumepara,21591,ed54b74e06b074a7749aa9ac9762d960cded74b67ce4dcdd4685ff9311fb6b80
tsumepara,21592,fe79089215120597836b7fe2c413e490ca9e459fd58e7248a20effc3a11e413b
tsumepara,21593,25d124a3bfc1c48bf7d0085624372b3bc4719992e1201170f7e0c795c8df0b3e
tsumepara,21594,58bf0b5d6e0c226bed7cf3f8a6f42dda69c54ea2852e53b8bfc15000c72c84fd
tsumepara,21595,7a1625f260ea6d81c06d44a99d3300a4a4c42abf873bf7a02378bef6cd8b780d
tsumepara,21596,aef540354e5dc968432bc0cd306787be3ae5d9c1a0796c421b8c22074689cf72
tsumepara,21597,9d95e8d227f5b1616f0fdb0bb2642dca235323762fea3935f170bb4e304f211d
tsumepara,21598,4196e40f4430067150ddbb61bd642f58a45b6f5b71ae6eae44f7ed8969fdc98a
